PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
42969;CT00277/19;WM19005;29/03/2019;19/0567078-0;3,938900;NUTRAMAX S.A.;100645;NOME COMERCIAL: MALTITOL LÍQUIDO 75% - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA, XAROPE DE MALTITOL - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL LÍQUIDO É COMPOSTO APROXIMADAMENTE DE 75% DE SÓLIDOS (POLIOL) E 25% DE ÁGUA E É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010;29400093;1;;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;22,000;6949-C1;TONELADA METRICA;100538;55.026,43;4.923,63;82,36;720,00;60.752,42;8.505,34;14.00%;0,00;0.0%;4.816,25;1.275,80;2.1%;5.862,61;9.65%;0,00;84.596,27;3.383,85;4.0%;3.845,29;66.000,00;0,00;0,00;84.596,27
42969;CT00277/19;WM19005;29/03/2019;19/0567078-0;3,938900;NUTRAMAX S.A.;100645;NOME COMERCIAL: MALTITOL LÍQUIDO 75% - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA, XAROPE DE MALTITOL - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL LÍQUIDO É COMPOSTO APROXIMADAMENTE DE 75% DE SÓLIDOS (POLIOL) E 25% DE ÁGUA E É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010;29400093;1;;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;22,000;6949-C1;TONELADA METRICA;100539;55.026,43;4.923,63;82,36;720,00;60.752,42;8.505,34;14.00%;0,00;0.0%;4.816,25;1.275,80;2.1%;5.862,61;9.65%;0,00;84.596,27;3.383,85;4.0%;3.845,29;66.000,00;0,00;0,00;84.596,27
42969;CT00277/19;WM19005;29/03/2019;19/0567078-0;3,938900;NUTRAMAX S.A.;100645;NOME COMERCIAL: MALTITOL LÍQUIDO 75% - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA, XAROPE DE MALTITOL - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL LÍQUIDO É COMPOSTO APROXIMADAMENTE DE 75% DE SÓLIDOS (POLIOL) E 25% DE ÁGUA E É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010;29400093;1;;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;0,000;6949-C2;TONELADA METRICA;100695;0,00;0,00;0,00;0,00;0,00;0,00;14.00%;0,00;0.0%;300,64;0,00;2.1%;0,00;9.65%;0,00;313,17;12,53;4.0%;14,23;66.000,00;0,00;0,00;313,17
42969;CT00277/19;WM19005;29/03/2019;19/0567078-0;3,938900;NUTRAMAX S.A.;100645;NOME COMERCIAL: MALTITOL LÍQUIDO 75% - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA, XAROPE DE MALTITOL - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL LÍQUIDO É COMPOSTO APROXIMADAMENTE DE 75% DE SÓLIDOS (POLIOL) E 25% DE ÁGUA E É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010;29400093;1;;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;0,000;6949-C2;TONELADA METRICA;100696;0,00;0,00;0,00;0,00;0,00;0,00;14.00%;0,00;0.0%;300,64;0,00;2.1%;0,00;9.65%;0,00;313,17;12,53;4.0%;14,23;66.000,00;0,00;0,00;313,17
42969;CT00277/19;WM19005;29/03/2019;19/0567078-0;3,938900;NUTRAMAX S.A.;100645;NOME COMERCIAL: MALTITOL LÍQUIDO 75% - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA, XAROPE DE MALTITOL - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL LÍQUIDO É COMPOSTO APROXIMADAMENTE DE 75% DE SÓLIDOS (POLIOL) E 25% DE ÁGUA E É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010;29400093;1;;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;LUZHOU BIO-CHEM TECHNOLOGY (SHANDONG) CO., LTD.;0,000;6949-C2;TONELADA METRICA;100697;0,00;0,00;0,00;0,00;0,00;0,00;14.00%;0,00;0.0%;300,64;0,00;2.1%;0,00;9.65%;0,00;313,17;12,53;4.0%;14,23;66.000,00;0,00;0,00;313,17
55823;CT00385/20;FT2001021;30/03/2020;20/0558042-1;5,110900;NUTRAMAX S.A.;248597;NOME COMERCIAL: MALTITOL PÓ 100 MESH - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO.  PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;1;;FUTASTE PHARMACEUTICAL CO., LTD.;FUTASTE PHARMACEUTICAL CO., LTD.;24.000,000;5949-C3;QUILOGRAMA LIQUIDO (;129638;171.726,24;11.590,27;250,22;695,51;184.262,24;25.796,71;14.00%;0,00;0.0%;6.567,70;3.869,50;2.1%;17.781,30;9.65%;0,00;264.752,72;26.475,27;10.0%;11,03;24.000,00;0,00;0,00;264.752,72
55823;CT00385/20;FT2001021;30/03/2020;20/0558042-1;5,110900;NUTRAMAX S.A.;276760;NOME COMERCIAL: MALTITOL CRISTALINO 30-60 MESH   MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE   NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL    SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6   EINECS (EC#): 209-567-0   INS: 965   FÓRMULA MOLECULAR: C12H24O11   PESO MOLECULAR: 344,31G/MOL   ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO   O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;1;;FUTASTE PHARMACEUTICAL CO., LTD.;FUTASTE PHARMACEUTICAL CO., LTD.;25.000,000;5949-C3;QUILOGRAMA LIQUIDO (;129638;153.327,00;12.073,20;225,76;724,49;166.350,45;23.289,06;14.00%;0,00;0.0%;5.864,01;3.493,36;2.1%;16.052,82;9.65%;0,00;238.944,11;23.894,41;10.0%;9,56;25.000,00;0,00;0,00;238.944,11
55823;CT00385/20;FT2001021;30/03/2020;20/0558042-1;5,110900;NUTRAMAX S.A.;248597;NOME COMERCIAL: MALTITOL PÓ 100 MESH - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO.  PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;1;;FUTASTE PHARMACEUTICAL CO., LTD.;FUTASTE PHARMACEUTICAL CO., LTD.;0,000;5949-C5;QUILOGRAMA LIQUIDO (;130789;0,00;0,00;0,00;0,00;0,00;0,00;14.00%;0,00;0.0%;351,85;0,00;2.1%;0,00;9.65%;;390,94;39,09;10.0%;0,02;24.000,00;0,00;0,00;390,94
55823;CT00385/20;FT2001021;30/03/2020;20/0558042-1;5,110900;NUTRAMAX S.A.;276760;NOME COMERCIAL: MALTITOL CRISTALINO 30-60 MESH   MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE   NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL    SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6   EINECS (EC#): 209-567-0   INS: 965   FÓRMULA MOLECULAR: C12H24O11   PESO MOLECULAR: 344,31G/MOL   ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO   O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;1;;FUTASTE PHARMACEUTICAL CO., LTD.;FUTASTE PHARMACEUTICAL CO., LTD.;0,000;5949-C5;QUILOGRAMA LIQUIDO (;130789;0,00;0,00;0,00;0,00;0,00;0,00;14.00%;0,00;0.0%;314,15;0,00;2.1%;0,00;9.65%;;349,06;34,91;10.0%;0,01;25.000,00;0,00;0,00;349,06
55908;CT00469/20;JD191231;21/01/2020;20/0125753-7;4,182900;NUTRAMAX S.A.;252675;"NOME COMERCIAL: LACTATO DE CÁLCIO EM PÓ GRAU ALIMENTÍCIO   LACTATO DE CÁLCIO É O NOME DO SAL NATURAL DE CÁLCIO COMERCIALMENTE OBTIDO PELA REAÇÃO DE ÁCIDO LÁTICO COM CARBONATO DE CÁLCIO OU HIDRÓXIDO DE CÁLCIO   NOMES QUÍMICOS: LACTATO DE CÁLCIO   SINÔNIMOS: CALCIUM DILACTATE; CALCIUM DILACTATE HYDRATE; 2-HYDROXYPROPANOIC ACID CALCIUM SALT; CALCIUM LACTATE, TRIHYDRATE; - CAS: 814-80-2   EINECS (EC#): 212-406-7   INS: 327   FÓRMULA MOLECULAR: C6H10CAO6 · XH2O (X = 0 - 5)   PESO MOLECULAR: 218,22 G/MOL   ESTADO FÍSICO:  PÓ BRANCO, FINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O LACTATO DE CÁLCIO É UTILIZADO PRINCIPALMENTE COMO FONTE NATURAL DE CÁLCIO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29181100;1;;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;;25.000,000;5949-C3;QUILOGRAMALIQUIDO;124417;141.172,88;5.856,06;181,29;1.365,00;148.575,22;17.829,03;12.00%;0,00;0.0%;3.934,79;0,00;0.0%;0,00;0.0%;0,00;189.265,60;18.926,56;10.0%;7,57;25.000,00;0,00;0,00;189.265,60
55928;CT00489/20;1901EDH365P;06/03/2020;20/0425986-7;4,620700;NUTRAMAX S.A.;251347;"NOME COMERCIAL: BETA ALANINA BETA ALANINA (OU -ALANINA) É UM BETA-AMINOÁCIDO, ISÔMERO DE POSIÇÃO DA ALANINA. OCORRE NATURALMENTE, SENDO UM AMINOÁCIDO NO QUAL O GRUPO AMINO ENCONTRA-SE NA POSIÇÃO DO GRUPO CARBOXILATO - NOME IUPAC: ÁCIDO 3-AMINOPROPANÓICO - SINÔNIMOS: BETA-AMINOPROPIONIC ACID;3-AMINOPROPANOIC ACID - CAS: 107-95-9 JECFA NUMBER: 1418 - FEMA NUMBER: 3252 - FÓRMULA MOLECULAR: C3H7NO2 - PESO MOLECULAR: 89,09 G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM EMBALAGENS DE 1 OU 20 KG PESO LÍQUIDO A BETA ALANINA É UM AGENTE AROMATIZANTE UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS PARA REDUZIR A FADIGA EM ATLETAS E AUMENTAR O TRABALHO MUSCULAR TOTAL REALIZADO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;1;;CHINA SINOPHARM INTERNATIONAL CORPORATION;CHINA SINOPHARM INTERNATIONAL CORPORATION;11.250,000;5949-C3;QUILOGRAMALIQUIDO;128220;159.587,43;10.604,51;228,96;740,00;171.160,89;20.539,31;12.00%;0,00;0.0%;6.493,87;3.594,37;2.1%;16.517,02;9.65%;0,00;242.561,62;24.256,16;10.0%;21,56;11.250,00;0,00;0,00;242.561,62
55928;CT00489/20;1901EDH365P;06/03/2020;20/0425986-7;4,620700;NUTRAMAX S.A.;251347;"NOME COMERCIAL: BETA ALANINA BETA ALANINA (OU -ALANINA) É UM BETA-AMINOÁCIDO, ISÔMERO DE POSIÇÃO DA ALANINA. OCORRE NATURALMENTE, SENDO UM AMINOÁCIDO NO QUAL O GRUPO AMINO ENCONTRA-SE NA POSIÇÃO DO GRUPO CARBOXILATO - NOME IUPAC: ÁCIDO 3-AMINOPROPANÓICO - SINÔNIMOS: BETA-AMINOPROPIONIC ACID;3-AMINOPROPANOIC ACID - CAS: 107-95-9 JECFA NUMBER: 1418 - FEMA NUMBER: 3252 - FÓRMULA MOLECULAR: C3H7NO2 - PESO MOLECULAR: 89,09 G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM EMBALAGENS DE 1 OU 20 KG PESO LÍQUIDO A BETA ALANINA É UM AGENTE AROMATIZANTE UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS PARA REDUZIR A FADIGA EM ATLETAS E AUMENTAR O TRABALHO MUSCULAR TOTAL REALIZADO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;1;;CHINA SINOPHARM INTERNATIONAL CORPORATION;CHINA SINOPHARM INTERNATIONAL CORPORATION;11.250,000;7949-C1;QUILOGRAMALIQUIDO;129045;159.587,43;0,00;228,96;740,00;160.556,38;0,00;12.00%;0,00;0.0%;6.493,87;3.594,37;2.1%;16.517,02;9.65%;;0,00;0,00;0.0%;17,04;11.250,00;0,00;;218.305,47
55928;CT00489/20;1901EDH365P;06/03/2020;20/0425986-7;4,620700;NUTRAMAX S.A.;251347;"NOME COMERCIAL: BETA ALANINA BETA ALANINA (OU -ALANINA) É UM BETA-AMINOÁCIDO, ISÔMERO DE POSIÇÃO DA ALANINA. OCORRE NATURALMENTE, SENDO UM AMINOÁCIDO NO QUAL O GRUPO AMINO ENCONTRA-SE NA POSIÇÃO DO GRUPO CARBOXILATO - NOME IUPAC: ÁCIDO 3-AMINOPROPANÓICO - SINÔNIMOS: BETA-AMINOPROPIONIC ACID;3-AMINOPROPANOIC ACID - CAS: 107-95-9 JECFA NUMBER: 1418 - FEMA NUMBER: 3252 - FÓRMULA MOLECULAR: C3H7NO2 - PESO MOLECULAR: 89,09 G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM EMBALAGENS DE 1 OU 20 KG PESO LÍQUIDO A BETA ALANINA É UM AGENTE AROMATIZANTE UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS PARA REDUZIR A FADIGA EM ATLETAS E AUMENTAR O TRABALHO MUSCULAR TOTAL REALIZADO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;1;;CHINA SINOPHARM INTERNATIONAL CORPORATION;CHINA SINOPHARM INTERNATIONAL CORPORATION;11.250,000;5949-C3;QUILOGRAMALIQUIDO;129051;159.587,43;10.604,51;228,96;740,00;171.160,89;3.423,22;2.00%;0,00;0.0%;6.493,87;3.594,37;2.1%;16.517,02;9.65%;0,00;223.543,74;22.354,37;10.0%;19,87;11.250,00;0,00;0,00;223.543,74
57093;CT01643/20;HKNA20001;24/03/2020;20/0532944-3;5,080500;NUTRAMAX S.A.;458747;NOME COMERCIAL: SORBITOL PÓ HKSD40  - SORBITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO D-GLUCITOL. SINÔNIMOS: D-GLUCITOL, D-SORBITOL, SORBIT, SORBOL - NOME IUPAC: (2R,3R,4R,5S)-HEXANE-1,2,3,4,5,6-HEXOL - CAS: 50-70-4 - EINECS (EC#): 200-061-5 - INS: 420 (I) - FÓRMULA MOLECULAR: C6H14O6 - PESO MOLECULAR: 182,17 G/MOL - SORBITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. SORBITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO. O SORBITOL EM PÓ É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE/ADOÇANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ASPECTO: PÓ FINO OU GRANULADO, DE COLORAÇÃO BRANCA. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054400;1;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;25.000,000;5949-C3;QUILOGRAMA;129424;133.363,13;11.075,49;197,33;720,00;145.355,94;20.349,83;14.00%;0,00;0.0%;6.539,15;3.052,47;2.1%;14.026,84;9.65%;0,00;210.360,26;21.036,03;10.0%;8,41;25.000,00;0,00;0,00;210.360,26
57094;CT01644/20;EX/775/19-20;26/02/2020;20/0354070-8;4,392400;NUTRAMAX S.A.;469595;NOME COMERCIAL: GOMA GUAR 5000 (200 MESH) ALTRAFINE - GOMA GUAR É O NOME GENÉRICO DO POLISSACARÍDEO OBTIDO DAS SEMENTES DA PLANTA CYAMOPSIS TETRAGONOLOBUS (L.) TAUB. (FAM. LEGUMINOSAE). SINÔNIMOS: GUM CYAMOPSIS, GUAR FLOUR - CAS: 9000-30-0 - A GOMA GUAR É COMPOSTA PRINCIPALMENTE DE POLISSACARÍDEOS DE ALTO PESO MOLECULAR (50.000 - 8.000.000 G/MOL) COMPOSTOS POR GALACTOMANANAS. PESO MOLECULAR E FÓRMULA MOLECULAR VARIÁVEIS. É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE E EMULSIFICANTE EM BEBIDAS E ALIMENTOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;13023220;1;;ALTRAFINE GUMS;ALTRAFINE GUMS;26,000;5949-C3;TONELADA;128251;155.147,39;6.044,91;404,10;800,00;162.396,40;12.991,71;8.00%;0,00;0.0%;12.994,64;3.410,32;2.1%;15.671,25;9.65%;0,00;230.515,91;23.051,59;10.0%;8.866,00;26.000,00;0,00;0,00;230.515,91
57373;CT01917/20;W191202624;28/04/2020;20/0691235-5;5,635800;NUTRAMAX S.A.;209250;"NOME COMERCIAL: ERITRITOL CRISTALINO 30-60 MESH   ERITRITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA FERMENTAÇÃO DE AMIDO HIDROLISADO POR LEVEDURAS OSMOFÍLICAS COMO MONILIELLA POLLINIS OU TRICHOSPORONOIDES MEGACHILENSIS   NOMES QUÍMICOS: ERITRITOL ; 1,2,3,4-BUTANETETROL   SINÔNIMOS: MESO-ERITRITOL, TETRAHIDROXIBUTANO, ERYTHRITE - CAS: 149-32-6   EINECS (EC#): 205-737-3   INS: 968   FÓRMULA MOLECULAR: C4H10O4   PESO MOLECULAR: 122,12 G/MOL   ESTADO FÍSICO:  PÓ BRANCO, CRISTALINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O ERITRITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29054900;1;;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;22.000,000;5949-C3;QUILOGRAMA LIQUIDO (;131336;257.894,21;9.323,87;331,93;633,60;268.183,60;5.363,67;2.00%;0,00;0.0%;8.118,84;5.631,85;2.1%;25.879,71;9.65%;0,00;347.975,20;34.797,52;10.0%;15,82;22.000,00;0,00;0,00;347.975,20
57373;CT01917/20;W191202624;28/04/2020;20/0691235-5;5,635800;NUTRAMAX S.A.;152861;"NOME COMERCIAL: ERITRITOL PÓ 100 MESH - ERITRITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA FERMENTAÇÃO DE AMIDO HIDROLISADO POR LEVEDURAS OSMOFÍLICAS COMO MONILIELLA POLLINIS OU TRICHOSPORONOIDES MEGACHILENSIS - NOMES QUÍMICOS: ERITRITOL ; 1,2,3,4-BUTANETETROL - SINÔNIMOS: MESO-ERITRITOL, TETRAHIDROXIBUTANO, ERYTHRITE - CAS: 149-32-6 - EINECS (EC#): 205-737-3 - INS: 968 - FÓRMULA MOLECULAR: C4H10O4 - PESO MOLECULAR: 122,12 G/MOL - O ERITRITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010. ACONDICIONADOS EM SACOS DE 20KG. DATA DE FABRICAÇÃO 27/09/2020. DATA DE VALIDADE: 27/09/2023. LOTE: 20200934.";29054900;1;;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;3.000,000;5949-C3;QUILOGRAMA LIQUIDO (;131336;40.577,76;1.271,44;51,98;86,40;41.987,58;839,75;2.00%;0,00;0.0%;1.277,44;881,74;2.1%;4.051,80;9.65%;0,00;54.487,01;5.448,70;10.0%;18,16;3.000,00;0,00;0,00;54.487,01
