PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
45773;CT03065/19;JF190315-1;2019-04-25;19/0741991-0;3,963000;NUTRAMAX S.A.;372669;NOME COMERCIAL: GLICOSÍDEOS DE ESTEVIOL 95% EM PÓ - EDULCORANTES NATURAIS OBTIDOS POR EXTRAÇÃO A PARTIR DA FOLHA DA PLANTA STEVIA REBAUDIANA BERTONI EXTRATO NATURAL CONTENDO MAIS DE 95% DE GLICOSÍDEOS DE ESTEVIOL TOTAIS, SENDO A MAIOR % EM ESTEVIOSÍDIO, SEGUIDO POR REBAUDIOSÍDIO A - NOME QUÍMICO: 1) ESTEVIOSÍDIO / STEVIOSIDE: 13-[(2-O--D-GLUCOPYRANOSYL--D-GLUCOPYRANOSYL)OXY] KAUR-16-EN-18-OIC ACID, -D-GLUCOPYRANOSYL ESTER 2) REBAUDIOSÍDIO A: 13-[(2-O--D-GLUCOPYRANOSYL-3-O--DGLUCOPYRANOSYL--D-GLUCOPYRANOSYL)OXY]KAUR-16-EN-18-OIC ACID, -D-GLUCOPYRANOSYL ESTER - CAS: 57817-89-7 (ESTEVIOSÍDIO) E 58543-16-1 (REBAUDIOSÍDIO A) INS: 960 FÓRMULA MOLECULAR: C38H60O18 (ESTEVIOSÍDIO) E C44H70O23 (REBAUDIOSÍDIO A) PESO MOLECULAR: 804,88 (ESTEVIOSÍDIO) E 967,03 (REBAUDIOSÍDIO A) G/MOL ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. ACONDICIONADO EM CAIXAS DE PAPELÃO COM SACO INTERNO DE POLIETILENO DE 20 KG PESO LÍQUIDO CADA. OS GLICOSÍDEOS DE ESTEVIOL SÃO UTILIZADOS PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29389020.0;1;;NANJING JOYFUL IMP. / EXP. CO., LTD;ZHUCHENG HAOTIAN PHARM CO., LTD.;500,000;6949-C1;QUILOGRAMA;102344;13.284,53;25.354,72;52,47;0,00;38.691,72;5.416,84;14.00%;0,00;0.0%;4.878,51;812,52;2.1%;3.733,75;9.65%;0,00;55.763,90;2.230,56;4.0%;111,53;500,00;0,00;0,00;55.763,90
46872;CT04163/19;TY201904160;2019-05-06;19/0801270-8;3,938800;NUTRAMAX S.A.;288303;NOME COMERCIAL: D-RIBOSE EM PÓ. D-RIBOSE É UM CARBOIDRATO SIMPLES / PENTOSE (MONOSSACARÍDEO DE CINCO CARBONOS), COMPONENTE FUNDAMENTAL NA ESTRUTURA DOS PRINCIPAIS CONSTITUINTES DAS CÉLULAS, COMO O RNA E DNA, VITAMINA B2, ALÉM DO ATP (TRIFOSFATO DE ADENOSINA), PRINCIPAL FONTE DE ENERGIA DA CÉLULA. SINÔNIMOS: BETA-D-RIBOFURANOSE, D-RIBOSA, RIBOSA. CAS: 50-69-1 - FÓRMULA MOLECULAR: C5H10O5 - PESO MOLECULAR: 150,30 G/MOL - EINECS (EC#): 200-059-4 - UTILIZADO COMO INGREDIENTE EM ALIMENTOS E SUPLEMENTOS ALIMENTARES. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400019.0;1;;ZHENGZHOU TUOYANG BIO-ENGINEERRING CO. LTD.;ZHENGZHOU TUOYANG BIO-ENGINEERRING CO. LTD.;500,000;6949-C1;QUILOGRAMALIQUIDO;103107;21.072,58;12.645,91;41,71;0,00;33.760,20;675,20;2.00%;0,00;0.0%;3.638,18;708,96;2.1%;3.257,85;9.65%;0,00;47.773,17;5.732,78;12.0%;95,55;500,00;0,00;0,00;47.773,17
49035;CT06324/19;COSOLIDADO;2019-07-22;19/1321406-2;3,740800;NUTRAMAX S.A.;407763;NOME COMERCIAL: ÁCIDO FUMÁRICO SOLÚVEL EM ÁGUA QUENTE (HWS = HOT WATER SOLUBLE)   ÁCIDO FUMÁRICO É UM ÁCIDO DICARBOXÍLICO, INSATURADO, DE CADEIA NORMAL, TAMBÉM CONHECIDO COMO ÁCIDO DONÍTICO, QUE APRESENTA FÓRMULA ESTRUTURAL HOOC - CH = CH - COOH - NOME QUÍMICO: TRANS-BUTENEDIOIC ACID, TRANS-1,2-ETHYLENE-DICARBOXYLIC ACID - SINÔNIMOS: FA, TMEDA, U-1149, FUMARIC, NSC-2752, FEMA 2488, FUMARSURE, FUMARSAEURE, BOLETICACID, FUMARIC ACID - CAS: 110-17-8   INS: 297   EINECS: 203-743-0 - FEMA: 2488   FÓRMULA MOLECULAR: C4H4O4   PESO MOLECULAR: 116,07 G-MOL   ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. PRODUTO ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O ÁCIDO FUMÁRICO É UTILIZADO PRINCIPALMENTE COMO ACIDULANTE - REGULADOR DE ACIDEZ EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06-08-2010.;29171930.0;2;;NANJING JOYFUL IMP. / EXP. CO., LTD;JIAODA RISING WEINAN CHEMICAL INDUSTRIAL CO., LTD;975,000;5949-C3;QUILOGRAMA;109454;5.179,14;215,51;6,55;31,68;5.432,87;651,94;12.00%;0,00;0.0%;285,33;114,09;2.1%;524,27;9.65%;0,00;7.787,22;778,72;10.0%;7,99;975,00;0,00;0,00;7.787,22
49035;CT06324/19;COSOLIDADO;2019-07-22;19/1321406-2;3,740800;NUTRAMAX S.A.;407762;NOME COMERCIAL: CREATINA MONOIDRATADA 200 MESH   A CREATINA É UM COMPOSTO DE AMINOÁCIDOS NATURALMENTE PRESENTE NAS FIBRAS MUSCULARES E NO CÉREBRO, MAS PRODUZIDA COMERCIALMENTE POR HIDRÓLISE DE PROTEÍNAS   NOME IUPAC: ÁCIDO 2-(CARBAMIMIDOIL-METIL-AMINO)ACÉTICO   SINÔNIMOS: CREATINE, METHYL GLYCOCYAMINE, ALPHA-METHYLGUANIDO ACETIC ACID, (A-METHYLGUANIDO)ACETIC ACID, N-GUANYL-N-METHYLGLYCINE, N-METHYL-N-GUANYLGLYCINE, N-(AMINOIMINOMETHYL)-N-METHYL-GLYCINE, - CAS: 57-00-1   EINECS (EC#): 200-306-6   FÓRMULA MOLECULAR: C4H9N3O2   PESO MOLECULAR: 131,13 G-MOL   ESTADO FÍSICO: PÓ BRANCO OU OFF-WHITE. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. A CREATINA É UTILIZADA PRINCIPALMENTE EM SUPLEMENTOS ESPORTIVOS VISANDO O AUMENTO DA FORÇA EM TRABALHOS FÍSICOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06-08-2010.;29252990.0;3;;NANJING JOYFUL IMP. / EXP. CO., LTD;JIANGXI CHENGZHI BIOENGINEERING CO.,LTD.;2.000,000;5949-C3;QUILOGRAMA;109454;26.185,60;442,05;33,07;64,97;26.725,69;534,51;2.00%;0,00;0.0%;1.442,60;561,23;2.1%;2.579,03;9.65%;0,00;35.381,19;3.538,12;10.0%;17,69;2.000,00;0,00;0,00;35.381,19
52594;CT09882/19;FT F/8770;2019-10-12;19/1891410-0;4,106000;NUTRAMAX S.A.;446108;5792 - NOME COMERCIAL: TAUMATINA (THAUMATIN) DIETMAXTM P99 - TAUMATINA: PROTEÍNA NATURAL (PROTEÍNAS TAUMATINA I E TAUMATINA II) INTENSAMENTE DOCE OBTIDA POR EXTRAÇÃO AQUOSA DA FRUTA KATEMFE (THAUMATOCOCCUS DANIELLII ), COM CONCENTRAÇÃO DE TAUMATINA 99% EM BASE SECA - COMPOSTO ORGÂNICO DE COMPOSIÇÃO QUÍMICA VARIÁVEL POR SER UMA PROTEÍNA VEGETAL NATURAL - FORMULA MOLECULAR: SEQUÊNCIA COMUM DE 207 AMINOÁCIDOS DE ORIGEM VEGETAL - CAS 53850-34-3 - INS 957 - EINECS 258-822-2 - FEMA 3732 - PESO MOLECULAR: 22.209 A 22.293 G/MOL - ASPECTO: PRODUTO EM PÓ, DE COLORAÇÃO BRANCA OU OFF-WHITE - EMBALAGEM: FRASCO PLÁSTICO DE 100 GRAMAS PESO LÍQUIDO - UTILIZADA PRINCIPALMENTE COMO REALÇADOR DE SABOR E ADOÇANTE NATURAL EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;35040090.0;4;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;I.D.E.A.S. NATURALFOODS S.L.;254,000;5949-C3;UNIDADE;117071;37.301,49;8,42;52,23;0,91;37.363,05;5.230,83;14.00%;0,00;0.0%;4.725,34;784,62;2.1%;3.605,53;9.65%;0,00;57.454,85;5.745,49;10.0%;226,20;25,40;0,00;0,00;57.454,85
53091;CT10379/19;FT F/9069;2019-11-21;19/2154013-5;4,203700;NUTRAMAX S.A.;269885;NOME COMERCIAL: GOMA ARÁBICA (OU GOMA ACÁCIA) SPRAY DRIED SEYAL   GOMA ACÁCIA/ARÁBICA É UM EXUDADO SECO OBTIDO DOS CAULES E RAMOS DE ACACIA SENEGAL (L.) WILLDENOW OU ACACIA SEYAL (FAM. LEGUMINOSAE). A GOMA ARÁBICA CONSISTE PRINCIPALMENTE EM POLISSACARÍDEOS DE ALTO PESO MOLECULAR E SEUS SAIS DE CÁLCIO, MAGNÉSIO E POTÁSSIO, QUE NA HIDRÓLISE PRODUZEM ARABINOSE, GALACTOSE, RAMNOSE E ÁCIDO GLUCURÔNICO   SINÔNIMOS: GUM ARABIC (ACACIA SENEGAL), GUM ARABIC (ACACIA SEYAL), ACACIA GUM, ARABIC GUM - CAS: 9000-01-5   EINECS (EC#): 232-519-5   INS: 414   FEMA: 2001 - FÓRMULA MOLECULAR: VARIÁVEL   PESO MOLECULAR: VARIÁVEL   ASPECTO FÍSICO: PÓ COM COR VARIANDO DE BRANCO OU OFF-WHITE ATÉ CREME/AMARELADO - A GOMA ARÁBICA/ACÁCIA É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE, EMULSIFICANTE, HIDROCOLÓIDE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;13012000.0;1;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;ALLAND & ROBERT;3.000,000;5949-C3;QUILOGRAMA;119343;31.960,61;907,12;44,62;84,49;32.996,84;1.319,87;4.00%;0,00;0.0%;1.668,97;692,93;2.1%;3.184,19;9.65%;0,00;44.292,00;4.429,20;10.0%;14,76;3.000,00;0,00;0,00;44.292,00
52642;CT09930/19;"19VBR023; BLCY19092101; JF190819";2019-11-26;19/2189738-6;4,208900;NUTRAMAX S.A.;458717;NOME COMERCIAL: TRIPOLIFOSFATO DE SÓDIO GRAU TÉCNICO-INDUSTRIAL. TRIPOLIFOSFATO DE SÓDIO É O NOME GENÉRICO DO COMPOSTO PREPARADO INDUSTRAIALMENTE POR AQUECER UMA MISTURA ESTEQUIOMÉTRICA DE FOSFATO DISSÓDICO (NA2HPO4) E FOSFATO MONOSSÓDICO(NAH2PO4) EM CONDIÇÕES CUIDADOSAMENTE CONTROLADAS - NOMES QUÍMICOS: PENTASODIUM TRIPHOSPHATE, PENTASODIUM TRIPOLYPHOSPHATE - NOME IUPAC: SODIUM TRIPHOSPHATE - SINÔNIMOS: PENTASODIUM TRIPOLYPHOSPHATE, SODIUM TRIPHOSPHATE, SODIUM TRIPOLYPHOSPHATE, TRIPHOSPHATE - CAS: 7758-29-4 - EINECS (EC#): 231-838-7   INS: 451(I)    FÓRMULA MOLECULAR: NA5 P3O10 · X H2O (X = 0 OR 6) - PESO MOLECULAR: ANIDRO 367.86 G-MOL - ESTADO FÍSICO: PÓ BRANCO OU OFFWHITE, FINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O TRIPOLIFOSFATO DE SÓDIO PODE SER UTILIZADO COMO AGENTE DE FLOTAÇÃO, DISPERSANTE, EMULSIFICANTE, ESTABILIZANTE DE SOLOS, SEQUESTRANTE E COMO REFORÇADOR EM PRODUTOS DESTINADOS A LIMPEZA, COMO DETERGENTES E SABÕES EM PÓ. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06-08-2010.;28353190.0;4;;NANJING JOYFUL IMP. / EXP. CO., LTD;JIANGSU MUPRO IFT CORP;2.000,000;5949-C3;QUILOGRAMA;119742;8.333,62;596,95;10,69;57,37;8.998,63;899,86;10.00%;0,00;0.0%;787,93;188,97;2.1%;868,36;9.65%;0,00;13.048,61;1.304,86;10.0%;6,52;2.000,00;0,00;0,00;13.048,61
52642;CT09930/19;"19VBR023; BLCY19092101; JF190819";2019-11-26;19/2189738-6;4,208900;NUTRAMAX S.A.;458714;NOME COMERCIAL: CLORETO DE POTÁSSIO CRISTALINO 30-40 MESH. CLORETO DE POTÁSSIO É UM COMPOSTO INORGÂNICO SALINO, DE FÓRMULA QUÍMICA KCL - NOMES QUÍMICOS: CLORETO DE POTÁSSIO - SINÔNIMOS: SYLVINE, SYLVITE, INS NO. 508 - CAS: 7447-40-7 - EINECS (EC#): 231-211-8   INS: 508   FÓRMULA MOLECULAR: KCL - PESO MOLECULAR: 74.56 G-MOL - ESTADO FÍSICO: PÓ BRANCO, CRISTALINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O  CLORETO DE POTÁSSIO É UTILIZADO PRINCIPALMENTE PARA PRODUÇÃO DE SAL LIGHT (COM BAIXO TEOR DE SÓDIO) OU EM ALIMENTOS REDUZIDOS EM SÓDIO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06-08-2010.;31042090.0;11;;NANJING JOYFUL IMP. / EXP. CO., LTD;JIANGSU KOLOD FOOD INGREDIENTS CO., LTD;1.000,000;5949-C3;QUILOGRAMA;119742;2.841,01;298,47;3,69;28,69;3.171,86;0,00;0.00%;0,00;0.0%;268,61;66,64;2.1%;306,24;9.65%;0,00;4.237,05;423,71;10.0%;4,24;1.000,00;0,00;0,00;4.237,05
52642;CT09930/19;"19VBR023; BLCY19092101; JF190819";2019-11-26;19/2189738-6;4,208900;NUTRAMAX S.A.;458716;NOME COMERCIAL: TRIPOLIFOSFATO DE SÓDIO GRAU ALIMENTÍCIO. TRIPOLIFOSFATO DE SÓDIO É O NOME GENÉRICO DO COMPOSTO PREPARADO INDUSTRAIALMENTE POR AQUECER UMA MISTURA ESTEQUIOMÉTRICA DE FOSFATO DISSÓDICO (NA2HPO4) E FOSFATO MONOSSÓDICO(NAH2PO4) EM CONDIÇÕES CUIDADOSAMENTE CONTROLADAS - NOMES QUÍMICOS: PENTASODIUM TRIPHOSPHATE, PENTASODIUM TRIPOLYPHOSPHATE - NOME IUPAC: SODIUM TRIPHOSPHATE - SINÔNIMOS: PENTASODIUM TRIPOLYPHOSPHATE, SODIUM TRIPHOSPHATE, SODIUM TRIPOLYPHOSPHATE, TRIPHOSPHATE - CAS: 7758-29-4 - EINECS (EC#): 231-838-7   INS: 451(I)    FÓRMULA MOLECULAR: NA5 P3O10 · X H2O (X = 0 OR 6) - PESO MOLECULAR: ANIDRO 367.86 G-MOL - ESTADO FÍSICO: PÓ BRANCO OU OFFWHITE, FINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O TRIPOLIFOSFATO DE SÓDIO PODE SER UTILIZADO EM ALIMENTOS E BEBIDAS PARA AUMENTAR A RETENÇÃO DE ÁGUA, MELHORAR A TEXTURA, ESTABILIZAR ETC. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06-08-2010.;28353110.0;3;;NANJING JOYFUL IMP. / EXP. CO., LTD;GUIZHOU WENGFU GENE-PHOS CHEMICAL CO., LTD.;1.600,000;5949-C3;QUILOGRAMA;119742;7.609,69;477,54;9,76;45,90;8.142,90;814,29;10.00%;0,00;0.0%;719,48;171,00;2.1%;785,79;9.65%;0,00;11.814,95;1.181,50;10.0%;7,38;1.600,00;0,00;0,00;11.814,95
53092;CT10380/19;RSC230719;2019-12-12;19/2303083-5;4,115300;NUTRAMAX S.A.;469594;NOME COMERCIAL: GOMA XANTANA 200 MESH - GOMA XANTANA É O NOME GENÉRICO DO POLISSACARÍDEO DE ALTO PESO MOLECULAR PRODUZIDO VIA FERMENTAÇÃO DE CARBOIDRATOS POR XANTHOMONAS CAMPESTRIS - NOMES QUÍMICOS: GOMA XANTANA - SINÔNIMOS: XANTHAN GUM, INS 415 - CAS: 11138-66-2 - EINECS (EC#): 234-394-2 - INS: 415 - FÓRMULA MOLECULAR: (C35H49O29)N - PESO MOLECULAR: VARIÁVEL - ASPECTO FÍSICO: PÓ FINO DE COLORAÇÃO CREME OU OFF-WHITE - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO - A GOMA XANTANA É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE, EMULSIFICANTE E AGENTE DE AERAÇÃO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39139020.0;1;;RIOSTAR INGREDIENTS CO.,LIMITED;MEIHUA GROUP INTERNATIONAL TRADING (HONG KONG) LTD;15.000,000;5949-C3;QUILOGRAMA;121288;125.310,89;8.065,99;173,01;720,00;134.269,88;2.685,40;2.00%;6.847,76;5.0%;11.937,62;2.819,66;2.1%;12.957,04;9.65%;0,00;182.966,22;18.296,62;10.0%;12,20;15.000,00;2.300,55;0,00;192.114,53
53094;CT10382/19;172100017367;2019-12-12;19/2305052-6;4,115300;NUTRAMAX S.A.;469614;"NOME COMERCIAL: L-GLUTAMINA - É O AMINOÁCIDO LIVRE E NÃO ESSENCIAL MAIS ABUNDANTE NATURALMENTE NO TECIDO MUSCULAR. PRODUZIDO COMERCIALMENTE VIA FERMENTATIVA - NOME QUÍMICO: L-GLUTAMINA; IUPAC: L-GLUTAMINE (2S)-2-AMINO-4-CARBAMOYLBUTANOIC ACID - FÓRMULA MOLECULAR C5H10N2O3 - PESO MOLECULAR: 146,13 G/MOL - CAS: 56-85-9 - JECFA: 1430 - FEMA: 3684 - A L-GLUTAMINA  É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM ALIMENTOS, BEBIDAS E SUPLEMENTOS NUTRICIONAIS/ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RDC 27 DE 06/08/2010.";29241999.0;1;;MEIHUA GROUP INTERNATIONAL TRADING (HONG KONG) LTD;TONGLIAO MEIHUA BIOLOGICAL SCI-TECH CO.,LTD;10,000;5949-C3;TONELADA;121307;242.802,70;7.366,39;281,28;710,00;251.160,37;5.023,21;2.00%;0,00;0.0%;5.861,57;0,00;0.0%;0,00;0.0%;0,00;291.161,27;29.116,13;10.0%;29.116,13;10.000,00;0,00;0,00;291.161,27
55928;CT00489/20;1901EDH365P;2020-03-06;20/0425986-7;4,620700;NUTRAMAX S.A.;251347;"NOME COMERCIAL: BETA ALANINA BETA ALANINA (OU -ALANINA) É UM BETA-AMINOÁCIDO, ISÔMERO DE POSIÇÃO DA ALANINA. OCORRE NATURALMENTE, SENDO UM AMINOÁCIDO NO QUAL O GRUPO AMINO ENCONTRA-SE NA POSIÇÃO DO GRUPO CARBOXILATO - NOME IUPAC: ÁCIDO 3-AMINOPROPANÓICO - SINÔNIMOS: BETA-AMINOPROPIONIC ACID;3-AMINOPROPANOIC ACID - CAS: 107-95-9 JECFA NUMBER: 1418 - FEMA NUMBER: 3252 - FÓRMULA MOLECULAR: C3H7NO2 - PESO MOLECULAR: 89,09 G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM EMBALAGENS DE 1 OU 20 KG PESO LÍQUIDO A BETA ALANINA É UM AGENTE AROMATIZANTE UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS PARA REDUZIR A FADIGA EM ATLETAS E AUMENTAR O TRABALHO MUSCULAR TOTAL REALIZADO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990.0;1;;CHINA SINOPHARM INTERNATIONAL CORPORATION;CHINA SINOPHARM INTERNATIONAL CORPORATION;11.250,000;7949-C1;QUILOGRAMALIQUIDO;129045;159.587,43;0,00;228,96;740,00;160.556,38;0,00;12.00%;0,00;0.0%;6.493,87;3.594,37;2.1%;16.517,02;9.65%;;0,00;0,00;0.0%;17,04;11.250,00;0,00;;218.305,47
55928;CT00489/20;1901EDH365P;2020-03-06;20/0425986-7;4,620700;NUTRAMAX S.A.;251347;"NOME COMERCIAL: BETA ALANINA BETA ALANINA (OU -ALANINA) É UM BETA-AMINOÁCIDO, ISÔMERO DE POSIÇÃO DA ALANINA. OCORRE NATURALMENTE, SENDO UM AMINOÁCIDO NO QUAL O GRUPO AMINO ENCONTRA-SE NA POSIÇÃO DO GRUPO CARBOXILATO - NOME IUPAC: ÁCIDO 3-AMINOPROPANÓICO - SINÔNIMOS: BETA-AMINOPROPIONIC ACID;3-AMINOPROPANOIC ACID - CAS: 107-95-9 JECFA NUMBER: 1418 - FEMA NUMBER: 3252 - FÓRMULA MOLECULAR: C3H7NO2 - PESO MOLECULAR: 89,09 G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM EMBALAGENS DE 1 OU 20 KG PESO LÍQUIDO A BETA ALANINA É UM AGENTE AROMATIZANTE UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS PARA REDUZIR A FADIGA EM ATLETAS E AUMENTAR O TRABALHO MUSCULAR TOTAL REALIZADO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990.0;1;;CHINA SINOPHARM INTERNATIONAL CORPORATION;CHINA SINOPHARM INTERNATIONAL CORPORATION;11.250,000;5949-C3;QUILOGRAMALIQUIDO;128220;159.587,43;10.604,51;228,96;740,00;171.160,89;20.539,31;12.00%;0,00;0.0%;6.493,87;3.594,37;2.1%;16.517,02;9.65%;0,00;242.561,62;24.256,16;10.0%;21,56;11.250,00;0,00;0,00;242.561,62
57093;CT01643/20;HKNA20001;2020-03-24;20/0532944-3;5,080500;NUTRAMAX S.A.;458747;NOME COMERCIAL: SORBITOL PÓ HKSD40  - SORBITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO D-GLUCITOL. SINÔNIMOS: D-GLUCITOL, D-SORBITOL, SORBIT, SORBOL - NOME IUPAC: (2R,3R,4R,5S)-HEXANE-1,2,3,4,5,6-HEXOL - CAS: 50-70-4 - EINECS (EC#): 200-061-5 - INS: 420 (I) - FÓRMULA MOLECULAR: C6H14O6 - PESO MOLECULAR: 182,17 G/MOL - SORBITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. SORBITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO. O SORBITOL EM PÓ É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE/ADOÇANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ASPECTO: PÓ FINO OU GRANULADO, DE COLORAÇÃO BRANCA. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054400.0;1;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;25.000,000;5949-C3;QUILOGRAMA;129424;133.363,13;11.075,49;197,33;720,00;145.355,94;20.349,83;14.00%;0,00;0.0%;6.539,15;3.052,47;2.1%;14.026,84;9.65%;0,00;210.360,26;21.036,03;10.0%;8,41;25.000,00;0,00;0,00;210.360,26
58683;CT03221/20;20000114;2020-06-12;20/0917471-1;4,889400;NUTRAMAX S.A.;458724;NOME COMERCIAL: INULINA EM PÓ   INULINA É UM FRUTANO, POLISSACARÍDEO DA FRUTOSE COM UMA UNIDADE DE GLICOSE TERMINAL. DE ORIGEM VEGETAL, ESTE POLÍMERO É INDUSTRIALMENTE EXTRAÍDO DAS RAÍZES DA CHICÓRIA   CAS: 9005-80-5   EINECS (EC#): 232-684-3   FÓRMULA MOLECULAR: C6NH10N+2O5N+1   PESO MOLECULAR: VARIÁVEL   ASPECTO: PÓ FINO, DE COLORAÇÃO BRANCA OU OFF-WHITE. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. A INULINA É UTILIZADA PRINCIPALMENTE COMO FIBRA DIETÉTICA SOLÚVEL, AGENTE DE CORPO, ESPESSANTE OU ESTABILIZANTE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06-08-2010.;11082000.0;1;;FENGNING PING AN HIGH-TECH INDUSTRIAL CO., LTD.;FENGNING PING AN HIGH-TECH INDUSTRIAL CO., LTD.;3.000,000;5949-C3;QUILOGRAMA;133957;45.471,42;406,02;60,78;207,60;46.145,81;4.614,58;10.00%;0,00;0.0%;5.055,77;969,06;2.1%;4.453,06;9.65%;0,00;68.042,54;6.804,25;10.0%;22,68;3.000,00;0,00;0,00;68.042,54
